date,vix,SPX_r,SPX_rv,SPX_rk
1997-09-23,22,-0.003680465,3.31464E-05,3.23822E-05
1997-09-24,22.64,-0.007856991,9.12522E-05,9.95393E-05
1997-09-25,22.96,-0.006959192,5.18047E-05,5.46503E-05
1997-09-26,22.26,0.008006839,1.50602E-05,1.5418E-05
1997-09-29,22.23,0.00828945,2.77236E-05,2.97308E-05
1997-09-30,22.91,-0.006376888,6.08846E-05,6.50867E-05
1997-10-01,22.32,0.008545848,5.39636E-05,5.74686E-05
1997-10-02,22.27,0.005261357,2.08098E-05,2.2038E-05
1997-10-03,21.54,0.004757264,0.000108387,0.000114273
1997-10-06,21.61,0.00790624,2.0271E-05,2.1693E-05
1997-10-07,20.29,0.010665759,2.66732E-05,2.82996E-05
1997-10-08,21.04,-0.009484169,8.56246E-05,9.25992E-05
1997-10-09,22.31,-0.003322279,4.38011E-05,4.69315E-05
1997-10-10,19.75,-0.003757269,2.39009E-05,2.52149E-05
1997-10-13,20.26,0.001167917,9.71369E-06,9.98653E-06
1997-10-15,20.05,-0.002461451,1.68755E-05,1.78244E-05
1997-10-16,20.53,-0.010900851,7.76107E-05,8.05629E-05
1997-10-17,21.69,-0.011677443,0.000167895,0.000178997
1997-10-20,20.72,0.012033307,4.16371E-05,4.3667E-05
1997-10-21,19.53,0.017314878,3.36224E-05,3.5474E-05
1997-10-22,19.86,-0.003905671,3.99575E-05,4.18464E-05
1997-10-23,22.99,-0.018550121,0.000122542,0.000131976
1997-10-24,23.17,-0.009565001,0.000155939,0.000164332
1997-10-27,31.12,-0.071127446,0.000452407,0.000436712
1997-10-28,31.22,0.048877581,0.000749679,0.000785309
1997-10-29,33.75,-0.001793294,0.00029078,0.000304869
1997-10-30,38.2,-0.016374481,0.000235166,0.000256893
1997-10-31,35.09,0.012396036,0.000142088,0.000158055
1997-11-03,32.09,0.024553553,4.03448E-05,4.33132E-05
1997-11-04,32.24,0.002033354,5.00542E-05,5.31828E-05
1997-11-05,32.18,0.002549152,6.35083E-05,7.02156E-05
1997-11-06,32.57,-0.004838299,5.18392E-05,5.57804E-05
1997-11-07,36.27,-0.011826971,0.000175873,0.000192917
1997-11-10,36.63,-0.007166084,6.29351E-05,6.75946E-05
1997-11-11,36.38,0.003340458,2.79812E-05,3.07702E-05
1997-11-12,37.57,-0.019825582,0.000126334,0.000131754
1997-11-13,36.64,0.012239249,0.000115062,0.00012082
1997-11-14,33.66,0.013071657,7.36048E-05,7.88445E-05
1997-11-17,31.58,0.018225197,3.05704E-05,3.30426E-05
1997-11-18,31.55,-0.008185845,4.59209E-05,5.02051E-05
1997-11-19,29.93,0.006587919,5.2641E-05,5.54599E-05
1997-11-20,27.32,0.015156424,3.15862E-05,3.29425E-05
1997-11-21,26.65,0.003831422,4.64703E-05,4.87253E-05
1997-11-24,29.8,-0.016333094,7.57441E-05,8.08386E-05
1997-11-25,28.95,0.004289794,6.08062E-05,6.42323E-05
1997-11-28,27.43,0.003386511,6.27184E-06,5.40692E-06
1997-12-01,26.01,0.019496785,3.70662E-05,3.85521E-05
1997-12-02,25.66,-0.002744445,3.0103E-05,3.21977E-05
1997-12-03,23.92,0.006126081,5.24162E-05,5.69633E-05
1997-12-04,23.84,-0.004151787,4.49052E-05,4.84226E-05
1997-12-05,22.65,0.010057527,7.2892E-05,7.53648E-05
1997-12-08,23.22,-0.001109127,2.2022E-05,2.45839E-05
1997-12-09,23.36,-0.00669097,3.37165E-05,3.71148E-05
1997-12-10,24.55,-0.006457473,5.8957E-05,6.25862E-05
1997-12-11,27.63,-0.014945351,5.75231E-05,6.51576E-05
1997-12-12,27.92,-0.002201374,6.96289E-05,7.25716E-05
1997-12-15,27.37,0.011550207,3.04388E-05,3.24796E-05
1997-12-16,26.11,0.0037276,3.12132E-05,3.23238E-05
1997-12-17,26.33,-0.002390279,3.57118E-05,3.78451E-05
1997-12-18,27.19,-0.010372068,7.33991E-05,7.68783E-05
1997-12-19,29.18,-0.008853058,0.000183803,0.000190262
1997-12-22,28.56,0.007009006,5.29646E-05,5.88988E-05
1997-12-23,29.86,-0.015365896,5.05261E-05,5.89609E-05
1997-12-24,30.27,-0.006731873,3.06733E-05,2.87483E-05
1997-12-26,29.27,0.004023203,1.00312E-05,9.62713E-06
1997-12-29,26.79,0.0179592,2.75006E-05,2.92755E-05
1997-12-30,24.38,0.017436227,2.12776E-05,2.33344E-05
1997-12-31,24.01,5.15344E-05,2.5106E-05,2.68521E-05
1998-01-02,23.42,0.003272146,3.42713E-05,3.6005E-05
1998-01-05,24.36,0.00263667,7.50641E-05,8.03007E-05
1998-01-06,25.66,-0.009884759,5.84339E-05,6.21449E-05
1998-01-07,25.07,-0.01209688,2.49168E-05,2.51852E-05
1998-01-08,26.01,0.001256045,3.96015E-05,4.2684E-05
1998-01-09,28.69,-0.029931578,0.000167019,0.000172669
1998-01-12,28.02,0.011978116,0.000218218,0.000231219
1998-01-13,25.17,0.013497851,3.66759E-05,3.69423E-05
1998-01-14,23.75,0.006086115,3.87889E-05,4.21198E-05
1998-01-15,23.45,-0.007463503,3.331E-05,3.62144E-05
1998-01-16,21.65,0.011257704,2.96542E-05,3.1602E-05
1998-01-20,21.65,0.017327524,2.33344E-05,2.47706E-05
1998-01-21,22.53,-0.008368422,6.58638E-05,7.01832E-05
1998-01-22,23.16,-0.007212776,5.70708E-05,6.14285E-05
1998-01-23,23.32,-0.005822539,8.36306E-05,9.00029E-05
1998-01-26,23.97,-0.000261193,3.08148E-05,3.24258E-05
1998-01-27,22.27,0.012904611,3.2124E-05,3.44553E-05
1998-01-28,22.06,0.008085231,3.1561E-05,3.34657E-05
1998-01-29,21.65,0.008162479,5.46701E-05,5.88607E-05
1998-01-30,21.47,-0.004383764,3.91032E-05,4.36608E-05
1998-02-02,21.36,0.019742264,2.65314E-05,2.80001E-05
1998-02-03,20.67,0.005024435,1.34565E-05,1.45832E-05
1998-02-04,20.55,0.000387745,3.27349E-05,3.55507E-05
1998-02-05,21.29,-0.002846963,6.15754E-05,6.60376E-05
1998-02-06,20.51,0.008734113,3.28587E-05,3.49331E-05
1998-02-09,21.55,-0.001631846,2.81345E-05,2.97415E-05
1998-02-10,20.66,0.008122913,2.55848E-05,2.77992E-05
1998-02-11,20.38,0.000873418,1.58135E-05,1.73634E-05
1998-02-12,19.73,0.004668172,5.07876E-05,5.45535E-05
1998-02-13,19.84,-0.004256262,1.52551E-05,1.6749E-05
1998-02-17,20.76,0.002066794,2.07035E-05,2.21938E-05
1998-02-18,19.66,0.009359561,2.34422E-05,2.53295E-05
1998-02-19,19.88,-0.003437564,2.32124E-05,2.46935E-05
1998-02-20,19,0.005548618,2.59041E-05,2.74108E-05
1998-02-23,18.99,0.003977569,2.79282E-05,3.01816E-05
1998-02-24,19.35,-0.007213755,5.14202E-05,5.42878E-05
1998-02-25,18.62,0.01182795,2.31644E-05,2.40307E-05
1998-02-26,18.63,0.005012973,2.74265E-05,2.93426E-05
1998-02-27,18.55,0.001220734,2.86057E-05,3.08115E-05
1998-03-02,19.19,-0.001545242,3.36393E-05,3.56004E-05
1998-03-03,19.04,0.003668435,2.28977E-05,2.50032E-05
1998-03-04,19.58,-0.004126743,2.14132E-05,2.24061E-05
1998-03-05,20.93,-0.011265696,3.76094E-05,4.08265E-05
1998-03-06,19.14,0.018772617,2.19797E-05,2.28949E-05
1998-03-09,20.23,-0.00300932,2.4436E-05,2.5896E-05
1998-03-10,19.43,0.011428912,1.57909E-05,1.69723E-05
1998-03-11,18.89,0.004379904,1.99736E-05,2.11605E-05
1998-03-12,18.25,0.001122366,2.22428E-05,2.34554E-05
1998-03-13,18.71,-0.001225313,3.02832E-05,3.40159E-05
1998-03-16,18.51,0.009575334,1.08117E-05,1.16066E-05
1998-03-17,18.66,0.00103771,2.05835E-05,2.23906E-05
1998-03-18,18.29,0.004767017,1.47289E-05,1.55857E-05
1998-03-19,17.76,0.003881785,1.0121E-05,1.08056E-05
1998-03-20,18.69,0.008847674,2.06402E-05,2.2056E-05
1998-03-23,19.98,-0.003217415,2.5126E-05,2.72032E-05
1998-03-24,20.51,0.009196303,1.36097E-05,1.45249E-05
1998-03-25,22.54,-0.00363388,6.96517E-05,7.08038E-05
1998-03-27,23.47,-0.005242953,6.37074E-05,6.77553E-05
1998-03-30,24.66,-0.002439683,1.85646E-05,2.00099E-05
1998-03-31,24.22,0.007510129,4.81305E-05,5.20424E-05
1998-04-01,23.37,0.006606598,3.46375E-05,3.77498E-05
1998-04-02,21.98,0.009846637,1.92524E-05,2.0676E-05
1998-04-03,21.82,0.002132454,4.09572E-05,4.28479E-05
1998-04-06,22.47,-0.000517082,3.56761E-05,3.74727E-05
1998-04-07,23.66,-0.01061446,5.29603E-05,5.5344E-05
1998-04-08,23.17,-0.007163627,5.04709E-05,5.35498E-05
1998-04-09,21.51,0.008154528,1.93028E-05,2.06786E-05
1998-04-13,22.77,-0.000873744,4.14275E-05,4.4476E-05
1998-04-15,20.89,0.008631804,2.4414E-05,2.65309E-05
1998-04-16,22.06,-0.00998446,3.85148E-05,4.00722E-05
1998-04-17,20.76,0.013035283,2.29266E-05,2.46578E-05
1998-04-20,20.39,0.000819103,2.84541E-05,3.15353E-05
1998-04-22,19.87,0.005644217,1.95521E-05,2.06421E-05
1998-04-23,20.6,-0.009246154,3.69251E-05,3.93099E-05
1998-04-24,21.97,-0.010514173,5.38694E-05,5.781E-05
1998-04-27,26.09,-0.026172419,6.24406E-05,6.37324E-05
1998-04-28,24.17,0.005396478,5.76566E-05,6.18688E-05
1998-04-29,22.78,0.008725907,3.25498E-05,3.51066E-05
1998-04-30,21.18,0.015546069,2.5774E-05,2.60794E-05
1998-05-01,19.34,0.008285645,2.39858E-05,2.58082E-05
1998-05-04,20.32,0.000927296,3.26739E-05,3.47189E-05
1998-05-05,21.46,-0.005863547,3.89767E-05,4.11072E-05
1998-05-06,22.79,-0.009547902,4.97894E-05,5.35743E-05
1998-05-07,23.39,-0.008863493,2.79617E-05,2.96389E-05
1998-05-08,20.57,0.011791594,3.36497E-05,3.60802E-05
1998-05-11,21.05,-0.001336464,2.43328E-05,2.64757E-05
1998-05-12,20.98,0.008225166,3.6687E-05,4.00685E-05
1998-05-13,20.44,0.002747611,2.7737E-05,3.01842E-05
1998-05-14,19.64,-0.001332588,2.88793E-05,2.99852E-05
1998-05-15,20.44,-0.007771443,2.63271E-05,2.79043E-05
1998-05-18,21.69,-0.002628075,3.74369E-05,4.17438E-05
1998-05-19,20.39,0.003367387,2.45983E-05,2.59295E-05
1998-05-20,19.89,0.008525583,2.84204E-05,3.10151E-05
1998-05-21,19.38,-0.003939657,3.0689E-05,3.36214E-05
1998-05-22,18.99,-0.003685066,2.09579E-05,2.23176E-05
1998-05-26,22.07,-0.014996403,4.21716E-05,4.41454E-05
1998-05-27,22.59,-0.001637508,0.000134657,0.000138811
1998-05-28,20.74,0.004886278,4.10948E-05,4.44435E-05
1998-05-29,21.32,-0.006168882,3.7944E-05,4.27996E-05
1998-06-01,22.83,0.000128334,5.38787E-05,5.5889E-05
1998-06-02,22,0.002060261,5.82892E-05,6.2893E-05
1998-06-03,22.85,-0.00964184,4.43538E-05,4.556E-05
1998-06-04,21.22,0.011122604,4.65796E-05,5.17692E-05
1998-06-05,19.78,0.017214249,4.13624E-05,4.49699E-05
1998-06-08,20.58,0.001677454,2.68361E-05,2.87569E-05
1998-06-09,20.52,0.00242598,2.2622E-05,2.31516E-05
1998-06-10,21.48,-0.005504963,7.0703E-05,7.4905E-05
1998-06-11,23.57,-0.016050225,8.99277E-05,9.40602E-05
1998-06-12,22.78,0.003866149,0.000126804,0.000130752
1998-06-15,26.2,-0.020048194,8.72581E-05,9.09332E-05
1998-06-16,24.8,0.009766361,0.000102156,0.000108038
1998-06-17,22.59,0.017788939,6.19498E-05,6.65881E-05
1998-06-18,22.09,-0.000668636,3.56954E-05,3.91185E-05
1998-06-19,21.61,-0.005183519,3.85927E-05,4.16686E-05
1998-06-23,20.17,0.016954597,1.96319E-05,2.08847E-05
1998-06-24,20.02,0.011925464,4.51537E-05,4.79165E-05
1998-06-25,20.25,-0.003191628,4.54086E-05,4.94982E-05
1998-06-26,19.36,0.003447578,2.85007E-05,3.06358E-05
1998-06-29,19.57,0.0046662,2.48449E-05,2.65419E-05
1998-06-30,19.71,-0.003228803,2.68492E-05,2.80075E-05
1998-07-02,17.67,0.010204975,1.40527E-05,1.50293E-05
1998-07-06,18.63,0.009436776,2.10801E-05,2.23713E-05
1998-07-07,18.62,-0.002301059,2.45962E-05,2.57819E-05
1998-07-08,17.82,0.010090433,1.22599E-05,1.2935E-05
1998-07-10,17.92,-0.00173337,4.79591E-05,5.11882E-05
1998-07-13,18.26,0.000721172,2.51644E-05,2.69641E-05
1998-07-15,17.89,0.008222269,2.13702E-05,2.34828E-05
1998-07-16,16.97,0.007783658,2.4533E-05,2.63344E-05
1998-07-17,16.23,0.002328388,1.73303E-05,1.87197E-05
1998-07-20,17.34,-0.002227041,2.965E-05,3.21097E-05
1998-07-21,20.1,-0.016210267,5.71034E-05,6.15433E-05
1998-07-22,20.32,-0.000841505,7.68456E-05,8.26479E-05
1998-07-23,23.01,-0.021130726,0.000106785,0.000115943
1998-07-24,23.01,0.000912065,0.000141507,0.00015018
1998-07-27,23.13,0.005664202,8.26344E-05,8.88767E-05
1998-07-28,25.25,-0.015043688,0.000191666,0.00020765
1998-07-29,24.79,-0.004371834,6.88611E-05,7.28378E-05
1998-07-30,22.66,0.015564208,3.32971E-05,3.51483E-05
1998-07-31,24.8,-0.019598249,0.000109508,0.000117392
1998-08-03,25.98,-0.007388832,9.52104E-05,0.000101768
1998-08-04,31.06,-0.036908815,0.000339195,0.000344938
1998-08-05,29.83,0.00865549,0.000328605,0.000346752
1998-08-06,28.2,0.007544703,0.000144716,0.000154753
1998-08-07,27.02,-0.000128492,0.000116657,0.000123715
1998-08-10,28.75,-0.005836234,6.22606E-05,6.45986E-05
1998-08-11,31.91,-0.01316854,0.000211459,0.000226172
1998-08-12,28.55,0.014155912,5.91251E-05,6.41415E-05
1998-08-13,29.92,-0.008623897,8.47277E-05,9.08162E-05
1998-08-14,34.75,-0.011471149,0.000120066,0.000131738
1998-08-17,31.86,0.019578412,0.00012502,0.000136156
1998-08-18,28.4,0.016056294,4.14589E-05,4.47057E-05
1998-08-19,28.69,-0.002855508,4.86471E-05,5.2011E-05
1998-08-20,30,-0.005909637,0.000117742,0.000126472
1998-08-21,33.14,-0.009582312,0.000261031,0.000277482
1998-08-24,31.8,0.006407589,9.44323E-05,0.000102784
1998-08-25,30.33,0.004337487,8.34227E-05,9.03175E-05
1998-08-26,31.14,-0.007964949,0.000148987,0.00015999
1998-08-27,38.55,-0.039201897,0.000432203,0.000443541
1998-08-28,39.6,-0.014755673,0.000406969,0.000421607
1998-08-31,44.28,-0.070263377,0.000751553,0.000774343
1998-09-01,36.48,0.037611131,0.001001547,0.001120423
1998-09-02,36.76,-0.003748568,0.000259481,0.000267511
1998-09-03,41.43,-0.008374019,0.000386647,0.000414868
1998-09-04,43.31,-0.00854741,0.000322693,0.000337636
1998-09-08,37.9,0.049498894,0.000175305,0.00018946
1998-09-10,45.29,-0.043030486,0.000337397,0.000368639
1998-09-11,43.74,0.028997447,0.00042571,0.000461174
1998-09-14,38.57,0.020258005,8.9534E-05,9.26674E-05
1998-09-15,36.58,0.007710243,8.02405E-05,9.05079E-05
1998-09-16,35.94,0.007488658,0.000179952,0.000197946
1998-09-17,39.23,-0.02578194,0.000139065,0.000150599
1998-09-18,38.63,0.001167279,7.24332E-05,7.82508E-05
1998-09-21,38.58,0.003757417,0.000173386,0.000191594
1998-09-22,36.62,0.005736032,8.80025E-05,9.53143E-05
1998-09-23,32.47,0.034642852,0.000112404,0.000129174
1998-09-24,34.66,-0.022165066,0.000159951,0.000175857
1998-09-25,34.55,0.001964082,0.000185878,0.000202172
1998-09-28,34.87,0.003735465,7.68729E-05,8.28644E-05
1998-09-29,36.08,0.000324165,0.000260563,0.000281932
1998-09-30,40.95,-0.030950115,0.000156376,0.000170702
1998-10-01,43.48,-0.030609745,0.000256941,0.000280207
1998-10-02,40.47,0.016300091,0.000363087,0.00038823
1998-10-05,42.81,-0.014102566,0.000429483,0.00049753
1998-10-06,41.2,-0.004024028,0.000280834,0.00030921
1998-10-07,43.51,-0.014238756,0.000469807,0.000554761
1998-10-08,45.74,-0.011636774,0.000711549,0.000801657
1998-10-09,41.78,0.025672379,0.000221727,0.000248787
1998-10-12,40.07,0.013450516,8.08952E-05,8.52699E-05
1998-10-13,40.23,-0.002930964,0.000103855,0.000107259
1998-10-14,38.96,0.010728333,0.000135479,0.000146824
1998-10-15,33.34,0.040891607,0.000468614,0.000571224
1998-10-16,34.82,0.008479461,9.86253E-05,0.00010336
1998-10-19,33.13,0.005644666,7.03629E-05,7.53713E-05
1998-10-20,33.11,0.0014391,0.000117056,0.00012714
1998-10-21,33.21,0.00561428,0.000114571,0.000123648
1998-10-22,31.53,0.007968763,8.1845E-05,8.82575E-05
1998-10-23,32.27,-0.007268022,7.88791E-05,8.10325E-05
1998-10-26,32.38,0.00239749,7.29712E-05,7.81441E-05
1998-10-27,32.95,-0.007350568,9.93437E-05,0.000108004
1998-10-28,32.42,0.002718335,7.74268E-05,8.3168E-05
1998-10-29,29.5,0.016276374,6.57705E-05,7.15517E-05
1998-10-30,28.05,0.011109445,5.29579E-05,5.67062E-05
1998-11-02,27.26,0.013021218,3.81109E-05,4.05541E-05
1998-11-03,27.76,-0.001394443,3.31771E-05,3.44335E-05
1998-11-04,27.37,0.006514681,5.31632E-05,5.85282E-05
1998-11-05,26.01,0.013909468,8.75386E-05,9.53381E-05
1998-11-06,25.7,0.005611815,5.67894E-05,6.18586E-05
1998-11-09,28.09,-0.009828154,5.91329E-05,6.22187E-05
1998-11-10,28.17,8.85755E-05,4.88704E-05,5.65283E-05
1998-11-11,28.47,-0.007084191,6.43478E-05,6.94682E-05
1998-11-12,29.28,-0.003431209,5.19392E-05,5.61947E-05
1998-11-13,29.03,0.006939579,2.68464E-05,2.86767E-05
1998-11-16,28.9,0.009157938,3.11707E-05,3.23972E-05
1998-11-17,27.95,0.003271167,0.000180947,0.00018044
1998-11-18,27.13,0.004414902,3.9966E-05,4.6744E-05
1998-11-19,25.5,0.006898561,3.184E-05,3.55274E-05
1998-11-20,22.47,0.009589044,2.14259E-05,2.26449E-05
1998-11-23,21.84,0.020188091,4.48867E-05,5.0123E-05
1998-11-24,23.28,-0.003392866,4.74406E-05,5.14432E-05
1998-11-25,22.15,0.002904058,2.50136E-05,2.70969E-05
1998-11-27,22.09,0.005061897,8.02095E-06,8.02138E-06
1998-11-30,26.01,-0.022974499,6.21211E-05,7.17514E-05
1998-12-01,24.97,0.008298732,8.07584E-05,8.84025E-05
1998-12-02,25.43,-0.003145582,7.87408E-05,8.6049E-05
1998-12-03,28.7,-0.018501254,0.000111595,0.000121896
1998-12-04,25.31,0.022004242,7.24961E-05,7.10453E-05
1998-12-07,24.9,0.010840008,3.6106E-05,3.82916E-05
1998-12-08,25.58,-0.006527168,8.69805E-05,9.33996E-05
1998-12-09,25.66,0.001777447,6.43669E-05,6.76792E-05
1998-12-10,26.81,-0.014729262,6.31077E-05,6.78987E-05
1998-12-11,27.72,0.000223107,8.69985E-05,9.56839E-05
1998-12-14,31.31,-0.021376766,7.14337E-05,7.73099E-05
1998-12-15,29.42,0.01768912,5.79693E-05,6.15191E-05
1998-12-16,29.96,-0.000180864,8.44289E-05,9.19831E-05
1998-12-17,27.96,0.016266772,4.85883E-05,5.36428E-05
1998-12-18,25.04,0.006680853,2.05986E-05,2.20266E-05
1998-12-21,23.86,0.012813825,8.18339E-05,9.60952E-05
1998-12-22,22.78,0.0002576,6.85349E-05,7.90653E-05
1998-12-23,20.21,0.021152761,4.78821E-05,5.25891E-05
1998-12-24,21.48,-0.00246786,1.0964E-05,1.06993E-05
1998-12-28,23.5,-0.000668918,2.0729E-05,2.17081E-05
1998-12-29,22.18,0.013149124,4.26035E-05,4.70421E-05
1998-12-30,23.34,-0.007193578,4.03115E-05,4.34166E-05
1998-12-31,24.42,-0.001778067,5.01678E-05,5.82495E-05
1999-01-04,26.17,-0.002815642,0.000101979,0.000115429
1999-01-05,24.46,0.013364562,3.71231E-05,3.95346E-05
1999-01-06,23.34,0.022461598,3.29806E-05,3.49399E-05
1999-01-07,24.37,-0.001936018,5.90123E-05,6.26706E-05
1999-01-08,23.28,0.003208912,8.30769E-05,9.20038E-05
1999-01-11,25.46,-0.008073334,7.0593E-05,7.53977E-05
1999-01-12,28.1,-0.018810134,8.30055E-05,8.71901E-05
1999-01-13,30.11,-0.004292425,0.000240294,0.000249603
1999-01-14,32.98,-0.017175028,0.000176507,0.000186669
1999-01-15,29.24,0.024270605,4.11119E-05,4.96481E-05
1999-01-19,29.24,0.006598197,8.7494E-05,9.42506E-05
1999-01-20,28.6,0.003788472,0.000127278,0.000140645
1999-01-21,30.92,-0.017142061,0.000149595,0.000139885
1999-01-22,31.95,-0.008294551,0.000147886,0.000157293
1999-01-25,31.13,0.007022312,9.73436E-05,0.000107178
1999-01-27,29.73,0.008719155,7.53091E-05,8.19208E-05
1999-01-28,28.11,0.016865795,5.75257E-05,6.16612E-05
1999-01-29,26.25,0.00944765,0.000107706,0.00011596
1999-02-01,27.67,-0.004229,7.54664E-05,7.94912E-05
1999-02-02,28.16,-0.008567544,0.000115136,0.000122147
1999-02-03,27.88,0.00779671,9.73116E-05,0.000103438
1999-02-04,29.48,-0.01757481,0.000136818,0.000144493
1999-02-05,29.67,-0.009235934,0.000137189,0.000144035
1999-02-08,30.27,0.004548175,6.91571E-05,7.09461E-05
1999-02-09,31.36,-0.021404063,0.000127019,0.000138065
1999-02-10,30.45,0.004887098,0.000128429,0.000138336
1999-02-11,27.42,0.024921621,7.50995E-05,8.12343E-05
1999-02-12,29.76,-0.017741038,0.000173528,0.00018797
1999-02-16,29.65,0.00756473,7.93439E-05,8.27376E-05
1999-02-17,30.65,-0.013412891,0.000121393,0.000130779
1999-02-18,30.45,0.010224074,0.000109664,0.00011799
1999-02-19,29.3,0.001163684,6.19471E-05,6.37231E-05
1999-02-22,25.87,0.026523498,8.13618E-05,8.33507E-05
1999-02-23,26.49,-0.000149447,0.000167482,0.000184535
1999-02-24,27.21,-0.015082573,0.000117673,0.000127481
1999-02-25,28.01,-0.006328729,0.000224767,0.000236991
1999-02-26,27.88,-0.006223468,0.000150665,0.000164573
1999-03-01,28.37,-0.001229923,0.000100373,0.000106769
1999-03-02,29.22,-0.008284634,8.85104E-05,9.45058E-05
1999-03-03,29.04,0.001280917,8.38926E-05,8.82674E-05
1999-03-04,26.67,0.015557496,0.000112722,0.000119417
1999-03-05,24.08,0.022895554,5.8367E-05,6.27883E-05
1999-03-08,24.54,0.005711172,5.64574E-05,5.90151E-05
1999-03-09,25.02,-0.001256787,9.31758E-05,9.87672E-05
1999-03-10,24.79,0.004636799,5.21687E-05,5.50168E-05
1999-03-11,24.37,0.008492899,9.12649E-05,9.34984E-05
1999-03-12,24.84,-0.002477704,7.00049E-05,7.49079E-05
1999-03-15,25.24,0.009545088,4.87152E-05,5.21459E-05
1999-03-16,25.15,9.18541E-05,4.81833E-05,5.06974E-05
1999-03-17,25.57,-0.006034336,5.85967E-05,6.07915E-05
1999-03-18,24.13,0.013917577,3.70632E-05,4.06087E-05
1999-03-19,24.32,-0.013540325,7.14762E-05,7.70813E-05
1999-03-22,25,-0.001556121,4.86586E-05,5.31365E-05
1999-03-23,27.27,-0.027053174,0.000160887,0.000171104
1999-03-24,26.6,0.004717679,8.16917E-05,8.64992E-05
1999-03-25,24.33,0.016722628,4.73154E-05,5.01676E-05
1999-03-26,24.04,-0.00488075,5.45185E-05,5.85207E-05
1999-03-29,23.54,0.020405094,4.0279E-05,4.12541E-05
1999-03-30,22.73,-0.006478909,6.04028E-05,6.46348E-05
1999-03-31,23.26,-0.012213656,8.16966E-05,8.74072E-05
1999-04-01,22.06,0.005514613,4.66048E-05,4.93519E-05
1999-04-05,22.19,0.021623043,4.01115E-05,4.3562E-05
1999-04-06,22.65,-0.002447889,7.35005E-05,8.11853E-05
1999-04-07,22.81,0.006805885,8.82273E-05,9.30836E-05
1999-04-08,22.59,0.012797503,9.00259E-05,9.71587E-05
1999-04-09,21.77,0.003253678,4.96619E-05,5.31746E-05
1999-04-12,21.93,0.0075878,7.43332E-05,8.00782E-05
1999-04-13,22.73,-0.00649818,6.20051E-05,6.54079E-05
1999-04-14,24.94,-0.015973337,9.20072E-05,9.97571E-05
1999-04-15,23.93,-0.004216821,0.000128575,0.000141581
1999-04-16,23.9,-0.002914626,9.9909E-05,0.00011798
1999-04-19,26.42,-0.022634837,0.000261826,0.000276227
1999-04-20,25.02,0.012852499,0.000178902,0.000191939
1999-04-21,23.31,0.022678357,0.000101009,0.000108477
1999-04-22,22.62,0.016854144,5.62653E-05,5.88844E-05
1999-04-23,22.76,-0.001458199,7.11297E-05,7.53654E-05
1999-04-26,23.53,0.002348274,5.24294E-05,5.42563E-05
1999-04-27,23.36,0.002019958,6.13292E-05,6.24595E-05
1999-04-28,24.4,-0.008748227,6.68181E-05,7.04913E-05
1999-04-29,25.06,-0.006006515,8.18108E-05,8.88051E-05
1999-04-30,25.07,-0.005713213,0.000143889,0.000155285
1999-05-03,24.15,0.014403182,8.22544E-05,8.81055E-05
1999-05-04,25.62,-0.016787724,7.60048E-05,7.93913E-05
1999-05-05,25.19,0.011435862,0.000113506,0.000121635
1999-05-06,27.44,-0.011398325,0.000150519,0.000163629
1999-05-07,25.36,0.009652599,0.000101492,0.00010875
1999-05-10,26.62,-0.003478238,9.21632E-05,9.62826E-05
1999-05-11,25.62,0.011350691,8.09181E-05,8.49757E-05
1999-05-12,26.13,0.006118746,0.000224767,0.000251478
1999-05-13,25.02,0.002665223,4.90876E-05,5.1522E-05
1999-05-14,26.86,-0.022039032,9.48065E-05,9.8914E-05
1999-05-17,27.28,0.001299846,5.32352E-05,5.66997E-05
1999-05-18,27.26,-0.004624372,0.00013724,0.000149713
1999-05-19,25.08,0.008156786,5.7276E-05,5.92098E-05
1999-05-20,24.46,-0.00402526,4.73557E-05,4.92223E-05
1999-05-21,24.4,-0.006459274,4.60149E-05,4.83493E-05
1999-05-24,27.62,-0.017877868,9.78654E-05,0.000102574
1999-05-25,28.9,-0.017182845,0.000123611,0.000130399
1999-05-26,27.57,0.015743004,0.000134578,0.000146222
1999-05-27,28.12,-0.018058082,0.000151314,0.000158541
1999-05-28,25.39,0.015817614,9.51561E-05,0.000105927
1999-06-01,26.62,-0.005785462,0.000109512,0.000110225
1999-06-02,26.21,0.000370779,0.000115898,0.000122105
1999-06-03,26.2,0.003707948,5.31026E-05,5.5726E-05
1999-06-04,23.43,0.021150228,4.34449E-05,4.70911E-05
1999-06-07,23.78,0.005349535,3.24161E-05,3.20105E-05
1999-06-08,24.02,-0.012972307,4.92443E-05,4.99846E-05
1999-06-09,23.9,0.001009116,3.7788E-05,3.81401E-05
1999-06-11,25.9,-0.019148536,0.00010381,0.000109503
1999-06-14,26.51,0.000270518,4.86862E-05,5.25304E-05
1999-06-15,25.91,0.005533392,4.94158E-05,5.26093E-05
1999-06-16,22.4,0.022223306,3.27399E-05,3.42538E-05
1999-06-17,21.95,0.007107819,5.27412E-05,5.63496E-05
1999-06-18,21.75,0.00219179,2.1461E-05,2.27328E-05
1999-06-21,21.81,0.004576803,2.89417E-05,2.99753E-05
1999-06-22,21.7,-0.009780812,4.05142E-05,4.25091E-05
1999-06-23,21.32,-0.002105714,5.22445E-05,5.7307E-05
1999-06-24,23.06,-0.013047406,7.19239E-05,7.69655E-05
